D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_58_926.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_58_926.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_58_926.jpg,-1,0,0,23.00757
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_001.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_001.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_001.jpg,-1,0,0,22.57636
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_074.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_074.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_074.jpg,-1,0,0,22.32117
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_156.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_156.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_156.jpg,0,0,0,21.98575
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_238.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_238.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_238.jpg,0,0,0,21.75519
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_310.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_310.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_310.jpg,0,0,0,21.44946
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_388.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_388.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_388.jpg,0,0,0,21.27345
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_466.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_466.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_466.jpg,0,0,0,21.10011
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_544.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_544.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_544.jpg,0,0,0,20.92311
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_624.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_624.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_624.jpg,0,0,0,20.73762
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_701.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_701.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_701.jpg,0,0,0,20.52607
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_776.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_776.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_776.jpg,0,0.2300898,0,20.5613
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_857.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_857.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_857.jpg,0,0.4674348,0,20.85761
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_49_59_934.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_49_59_934.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_49_59_934.jpg,0,0.7009698,0,21.37939
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_013.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_013.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_013.jpg,0,0.9368346,0,22.06488
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_093.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_093.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_093.jpg,0,1,0,22.82603
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_171.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_171.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_171.jpg,0,1,0,23.59831
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_249.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_249.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_249.jpg,0,1,0,24.37182
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_326.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_326.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_326.jpg,0,1,0,25.14215
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_401.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_401.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_401.jpg,-0.2,1,0,25.88838
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_477.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_477.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_477.jpg,-0.4,1,0,26.56244
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_560.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_560.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_560.jpg,-0.6000001,1,0,27.14611
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_636.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_636.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_636.jpg,-0.8000001,1,0,27.63627
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_710.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_710.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_710.jpg,-0.9500002,1,0,27.94908
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_790.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_790.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_790.jpg,0,1,0,28.59563
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_866.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_866.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_866.jpg,0,1,0,29.29215
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_00_943.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_00_943.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_00_943.jpg,0,1,0,30.01649
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_026.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_026.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_026.jpg,0,1,0,30.18983
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_104.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_104.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_104.jpg,0,1,0,30.19054
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_185.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_185.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_185.jpg,0,1,0,30.18995
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_265.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_265.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_265.jpg,0,1,0,30.18933
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_343.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_343.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_343.jpg,0,1,0,30.18862
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_430.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_430.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_430.jpg,0,1,0,30.18845
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_510.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_510.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_510.jpg,0.2,1,0,30.17803
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_593.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_593.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_593.jpg,0.4,1,0,30.15946
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_674.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_674.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_674.jpg,0,1,0,30.18867
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_757.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_757.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_757.jpg,0,1,0,30.19283
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_838.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_838.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_838.jpg,0,1,0,30.19108
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_01_919.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_01_919.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_01_919.jpg,0,1,0,30.19092
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_014.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_014.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_014.jpg,-0.2,1,0,30.1786
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_083.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_083.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_083.jpg,-0.4,1,0,30.15606
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_173.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_173.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_173.jpg,-0.6000001,1,0,30.13351
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_259.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_259.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_259.jpg,0,1,0,30.18728
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_341.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_341.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_341.jpg,-0.2,1,0,30.18611
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_422.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_422.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_422.jpg,-0.4,1,0,30.1648
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_509.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_509.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_509.jpg,0,1,0,30.18993
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_593.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_593.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_593.jpg,0,1,0,30.18979
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_675.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_675.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_675.jpg,0,1,0,30.18989
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_761.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_761.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_761.jpg,0,1,0,30.18989
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_841.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_841.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_841.jpg,0,1,0,30.19015
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_02_928.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_02_928.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_02_928.jpg,0,1,0,30.19076
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_008.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_008.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_008.jpg,0,1,0,30.19033
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_092.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_092.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_092.jpg,0,1,0,30.19284
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_177.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_177.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_177.jpg,0,1,0,30.19055
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_263.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_263.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_263.jpg,0,1,0,30.19057
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_343.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_343.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_343.jpg,0,1,0,30.19018
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_427.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_427.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_427.jpg,0,1,0,30.19042
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_512.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_512.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_512.jpg,0,1,0,30.19056
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_600.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_600.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_600.jpg,-0.25,1,0,30.17478
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_681.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_681.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_681.jpg,-0.45,1,0,30.15098
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_767.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_767.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_767.jpg,0,1,0,30.18944
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_851.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_851.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_851.jpg,0,1,0,30.19019
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_03_937.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_03_937.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_03_937.jpg,0,1,0,30.19044
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_021.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_021.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_021.jpg,0,1,0,30.19042
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_107.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_107.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_107.jpg,0,1,0,30.19044
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_191.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_191.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_191.jpg,0,1,0,30.19043
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_274.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_274.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_274.jpg,0,1,0,30.19045
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_360.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_360.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_360.jpg,0,1,0,30.19065
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_443.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_443.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_443.jpg,0,1,0,30.19054
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_527.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_527.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_527.jpg,0,1,0,30.19093
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_610.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_610.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_610.jpg,0,1,0,30.19072
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_692.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_692.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_692.jpg,0,1,0,30.19069
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_781.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_781.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_781.jpg,0,1,0,30.19067
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_865.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_865.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_865.jpg,-0.2,1,0,30.17907
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_04_950.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_04_950.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_04_950.jpg,0,1,0,30.19038
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_032.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_032.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_032.jpg,0,1,0,30.19051
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_115.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_115.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_115.jpg,0,1,0,30.18999
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_198.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_198.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_198.jpg,0,1,0,30.19025
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_282.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_282.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_282.jpg,0,1,0,30.19029
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_365.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_365.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_365.jpg,0,1,0,30.19027
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_448.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_448.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_448.jpg,0,1,0,30.1903
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_532.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_532.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_532.jpg,0,1,0,30.19031
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_616.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_616.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_616.jpg,-0.25,1,0,30.17478
D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\center_2019_12_29_19_50_05_698.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\left_2019_12_29_19_50_05_698.jpg,D:\Courses\AI & ML\beta_simulator_windows\training data\IMG\right_2019_12_29_19_50_05_698.jpg,-0.45,1,0,30.15141
